Timestamp;Type;ListName;TCM_DN;Rev;Action;Value
2024-01-17 16:05:35;[WARNING];DocumentList;4300-KK-DE-128290004;NOT FOUND
2024-01-17 16:05:37;[SUCCESS];DocumentList;4300-KK-DE-127U21501;L;DELETED;;8116;
2024-01-17 16:05:38;[SUCCESS];DocumentList;4300-KK-DE-127U21601;L;DELETED;;8112;
2024-01-17 16:05:40;[SUCCESS];DocumentList;4300-KK-DE-127121001;L;DELETED;;8102;
2024-01-17 16:05:42;[SUCCESS];DocumentList;4300-KK-DE-127280001;L;DELETED;;8097;
2024-01-17 16:05:42;[WARNING];DocumentList;4300-KK-DE-126U01608;NOT FOUND
2024-01-17 16:05:42;[WARNING];DocumentList;4300-KK-DE-126U01604;NOT FOUND
2024-01-17 16:05:43;[WARNING];DocumentList;4300-KK-DE-126U01605;NOT FOUND
2024-01-17 16:05:43;[WARNING];DocumentList;4300-KK-DE-126U01612;NOT FOUND
2024-01-17 16:05:43;[WARNING];DocumentList;4300-KK-DE-126U01512;NOT FOUND
2024-01-17 16:05:43;[WARNING];DocumentList;4300-KK-DE-126U01510;NOT FOUND
2024-01-17 16:05:43;[WARNING];DocumentList;4300-KK-DE-126U01603;NOT FOUND
2024-01-17 16:05:44;[WARNING];DocumentList;4300-KK-DE-126U01505;NOT FOUND
2024-01-17 16:05:44;[WARNING];DocumentList;4300-KK-DE-126U01504;NOT FOUND
2024-01-17 16:05:44;[WARNING];DocumentList;4300-KK-DE-126U01503;NOT FOUND
2024-01-17 16:05:44;[WARNING];DocumentList;4300-KK-DE-126101002;NOT FOUND
2024-01-17 16:05:44;[WARNING];DocumentList;4300-KK-DE-126140003;NOT FOUND
2024-01-17 16:05:46;[SUCCESS];DocumentList;4300-KK-DE-126130003;L;DELETED;;8058;
2024-01-17 16:05:47;[WARNING];DocumentList;4300-KK-DE-126110508;NOT FOUND
2024-01-17 16:05:47;[WARNING];DocumentList;4300-KK-DE-126100002;NOT FOUND
2024-01-17 16:05:47;[WARNING];DocumentList;4300-KK-DE-126100003;NOT FOUND
